rgn_id,year,popsum
1920,2008,5022498.09388908
1920,2009,5082702.88282596
1920,2010,5142907.67176284
1920,2011,5214612.89719068
1920,2012,5286318.12261851
1920,2013,5358023.34804634
1920,2014,5429728.57347418
1920,2015,5501433.79890201
1920,2016,5565675.57572275
1920,2017,5629917.35254349
1920,2018,5694159.12936424
1920,2019,5758400.90618498
1920,2020,5822642.68300572
1923,2000,4682473.5023719
1923,2001,4714355.54731321
1923,2002,4746237.59225451
1923,2003,4778119.63719582
1923,2004,4810001.68213713
1923,2005,4841883.72707843
1923,2006,4902088.51601531
1923,2007,4962293.3049522
1923,2008,5022498.09388908
1923,2009,5082702.88282596
1923,2010,5142907.67176284
1923,2011,5214612.89719068
1923,2012,5286318.12261851
1923,2013,5358023.34804634
1923,2014,5429728.57347418
1923,2015,5501433.79890201
1923,2016,5565675.57572275
1923,2017,5629917.35254349
1923,2018,5694159.12936424
1923,2019,5758400.90618498
1923,2020,5822642.68300572
1924,2000,4682473.5023719
1924,2001,4714355.54731321
1924,2002,4746237.59225451
1924,2003,4778119.63719582
1924,2004,4810001.68213713
1924,2005,4841883.72707843
1924,2006,4902088.51601531
1924,2007,4962293.3049522
1924,2008,5022498.09388908
1924,2009,5082702.88282596
1924,2010,5142907.67176284
1924,2011,5214612.89719068
1924,2012,5286318.12261851
1924,2013,5358023.34804634
1924,2014,5429728.57347418
1924,2015,5501433.79890201
1924,2016,5565675.57572275
1924,2017,5629917.35254349
1924,2018,5694159.12936424
1924,2019,5758400.90618498
1924,2020,5822642.68300572
1925,2000,4682473.5023719
1925,2001,4714355.54731321
1925,2002,4746237.59225451
1925,2003,4778119.63719582
1925,2004,4810001.68213713
1925,2005,4841883.72707843
1925,2006,4902088.51601531
1925,2007,4962293.3049522
1925,2008,5022498.09388908
1925,2009,5082702.88282596
1925,2010,5142907.67176284
1925,2011,5214612.89719068
1925,2012,5286318.12261851
1925,2013,5358023.34804634
1925,2014,5429728.57347418
1925,2015,5501433.79890201
1925,2016,5565675.57572275
1925,2017,5629917.35254349
1925,2018,5694159.12936424
1925,2019,5758400.90618498
1925,2020,5822642.68300572
1926,2000,4682473.5023719
1926,2001,4714355.54731321
1926,2002,4746237.59225451
1926,2003,4778119.63719582
1926,2004,4810001.68213713
1926,2005,4841883.72707843
1926,2006,4902088.51601531
1926,2007,4962293.3049522
1926,2008,5022498.09388908
1926,2009,5082702.88282596
1926,2010,5142907.67176284
1926,2011,5214612.89719068
1926,2012,5286318.12261851
1926,2013,5358023.34804634
1926,2014,5429728.57347418
1926,2015,5501433.79890201
1926,2016,5565675.57572275
1926,2017,5629917.35254349
1926,2018,5694159.12936424
1926,2019,5758400.90618498
1926,2020,5822642.68300572
1927,2000,4682473.5023719
1927,2001,4714355.54731321
1927,2002,4746237.59225451
1927,2003,4778119.63719582
1927,2004,4810001.68213713
1927,2005,4841883.72707843
1927,2006,4902088.51601531
1927,2007,4962293.3049522
1927,2008,5022498.09388908
1927,2009,5082702.88282596
1927,2010,5142907.67176284
1927,2011,5214612.89719068
1927,2012,5286318.12261851
1927,2013,5358023.34804634
1927,2014,5429728.57347418
1927,2015,5501433.79890201
1927,2016,5565675.57572275
1927,2017,5629917.35254349
1927,2018,5694159.12936424
1927,2019,5758400.90618498
1927,2020,5822642.68300572
1928,2000,4682473.5023719
1928,2001,4714355.54731321
1928,2002,4746237.59225451
1928,2003,4778119.63719582
1928,2004,4810001.68213713
1928,2005,4841883.72707843
1928,2006,4902088.51601531
1928,2007,4962293.3049522
1928,2008,5022498.09388908
1928,2009,5082702.88282596
1928,2010,5142907.67176284
1928,2011,5214612.89719068
1928,2012,5286318.12261851
1928,2013,5358023.34804634
1928,2014,5429728.57347418
1928,2015,5501433.79890201
1928,2016,5565675.57572275
1928,2017,5629917.35254349
1928,2018,5694159.12936424
1928,2019,5758400.90618498
1928,2020,5822642.68300572
1929,2000,4682473.5023719
1929,2001,4714355.54731321
1929,2002,4746237.59225451
1929,2003,4778119.63719582
1929,2004,4810001.68213713
1929,2005,4841883.72707843
1929,2006,4902088.51601531
1929,2007,4962293.3049522
1929,2008,5022498.09388908
1929,2009,5082702.88282596
1929,2010,5142907.67176284
1929,2011,5214612.89719068
1929,2012,5286318.12261851
1929,2013,5358023.34804634
1929,2014,5429728.57347418
1929,2015,5501433.79890201
1929,2016,5565675.57572275
1929,2017,5629917.35254349
1929,2018,5694159.12936424
1929,2019,5758400.90618498
1929,2020,5822642.68300572
1931,2000,4682473.5023719
1931,2001,4714355.54731321
1931,2002,4746237.59225451
1931,2003,4778119.63719582
1931,2004,4810001.68213713
1931,2005,4841883.72707843
1931,2006,4902088.51601531
1931,2007,4962293.3049522
1931,2008,5022498.09388908
1931,2009,5082702.88282596
1931,2010,5142907.67176284
1931,2011,5214612.89719068
1931,2012,5286318.12261851
1931,2013,5358023.34804634
1931,2014,5429728.57347418
1931,2015,5501433.79890201
1931,2016,5565675.57572275
1931,2017,5629917.35254349
1931,2018,5694159.12936424
1931,2019,5758400.90618498
1931,2020,5822642.68300572
1933,2000,4682473.5023719
1933,2001,4714355.54731321
1933,2002,4746237.59225451
1933,2003,4778119.63719582
1933,2004,4810001.68213713
1933,2005,4841883.72707843
1933,2006,4902088.51601531
1933,2007,4962293.3049522
1933,2008,5022498.09388908
1933,2009,5082702.88282596
1933,2010,5142907.67176284
1933,2011,5214612.89719068
1933,2012,5286318.12261851
1933,2013,5358023.34804634
1933,2014,5429728.57347418
1933,2015,5501433.79890201
1933,2016,5565675.57572275
1933,2017,5629917.35254349
1933,2018,5694159.12936424
1933,2019,5758400.90618498
1933,2020,5822642.68300572
1936,2000,4682473.5023719
1936,2001,4714355.54731321
1936,2002,4746237.59225451
1936,2003,4778119.63719582
1936,2004,4810001.68213713
1936,2005,4841883.72707843
1936,2006,4902088.51601531
1936,2007,4962293.3049522
1936,2008,5022498.09388908
1936,2009,5082702.88282596
1936,2010,5142907.67176284
1936,2011,5214612.89719068
1936,2012,5286318.12261851
1936,2013,5358023.34804634
1936,2014,5429728.57347418
1936,2015,5501433.79890201
1936,2016,5565675.57572275
1936,2017,5629917.35254349
1936,2018,5694159.12936424
1936,2019,5758400.90618498
1936,2020,5822642.68300572
1938,2000,4682473.5023719
1938,2001,4714355.54731321
1938,2002,4746237.59225451
1938,2003,4778119.63719582
1938,2004,4810001.68213713
1938,2005,4841883.72707843
1938,2006,4902088.51601531
1938,2007,4962293.3049522
1938,2008,5022498.09388908
1938,2009,5082702.88282596
1938,2010,5142907.67176284
1938,2011,5214612.89719068
1938,2012,5286318.12261851
1938,2013,5358023.34804634
1938,2014,5429728.57347418
1938,2015,5501433.79890201
1938,2016,5565675.57572275
1938,2017,5629917.35254349
1938,2018,5694159.12936424
1938,2019,5758400.90618498
1938,2020,5822642.68300572
1939,2000,4682473.5023719
1939,2001,4714355.54731321
1939,2002,4746237.59225451
1939,2003,4778119.63719582
1939,2004,4810001.68213713
1939,2005,4841883.72707843
1939,2006,4902088.51601531
1939,2007,4962293.3049522
1939,2008,5022498.09388908
1939,2009,5082702.88282596
1939,2010,5142907.67176284
1939,2011,5214612.89719068
1939,2012,5286318.12261851
1939,2013,5358023.34804634
1939,2014,5429728.57347418
1939,2015,5501433.79890201
1939,2016,5565675.57572275
1939,2017,5629917.35254349
1939,2018,5694159.12936424
1939,2019,5758400.90618498
1939,2020,5822642.68300572
1940,2000,4682473.5023719
1940,2001,4714355.54731321
1940,2002,4746237.59225451
1940,2003,4778119.63719582
1940,2004,4810001.68213713
1940,2005,4841883.72707843
1940,2006,4902088.51601531
1940,2007,4962293.3049522
1940,2008,5022498.09388908
1940,2009,5082702.88282596
1940,2010,5142907.67176284
1940,2011,5214612.89719068
1940,2012,5286318.12261851
1940,2013,5358023.34804634
1940,2014,5429728.57347418
1940,2015,5501433.79890201
1940,2016,5565675.57572275
1940,2017,5629917.35254349
1940,2018,5694159.12936424
1940,2019,5758400.90618498
1940,2020,5822642.68300572
1941,2000,4682473.5023719
1941,2001,4714355.54731321
1941,2002,4746237.59225451
1941,2003,4778119.63719582
1941,2004,4810001.68213713
1941,2005,4841883.72707843
1941,2006,4902088.51601531
1941,2007,4962293.3049522
1941,2008,5022498.09388908
1941,2009,5082702.88282596
1941,2010,5142907.67176284
1941,2011,5214612.89719068
1941,2012,5286318.12261851
1941,2013,5358023.34804634
1941,2014,5429728.57347418
1941,2015,5501433.79890201
1941,2016,5565675.57572275
1941,2017,5629917.35254349
1941,2018,5694159.12936424
1941,2019,5758400.90618498
1941,2020,5822642.68300572
1942,2000,4682473.5023719
1942,2001,4714355.54731321
1942,2002,4746237.59225451
1942,2003,4778119.63719582
1942,2004,4810001.68213713
1942,2005,4841883.72707843
1942,2006,4902088.51601531
1942,2007,4962293.3049522
1942,2008,5022498.09388908
1942,2009,5082702.88282596
1942,2010,5142907.67176284
1942,2011,5214612.89719068
1942,2012,5286318.12261851
1942,2013,5358023.34804634
1942,2014,5429728.57347418
1942,2015,5501433.79890201
1942,2016,5565675.57572275
1942,2017,5629917.35254349
1942,2018,5694159.12936424
1942,2019,5758400.90618498
1942,2020,5822642.68300572
1943,2000,4682473.5023719
1943,2001,4714355.54731321
1943,2002,4746237.59225451
1943,2003,4778119.63719582
1943,2004,4810001.68213713
1943,2005,4841883.72707843
1943,2006,4902088.51601531
1943,2007,4962293.3049522
1943,2008,5022498.09388908
1943,2009,5082702.88282596
1943,2010,5142907.67176284
1943,2011,5214612.89719068
1943,2012,5286318.12261851
1943,2013,5358023.34804634
1943,2014,5429728.57347418
1943,2015,5501433.79890201
1943,2016,5565675.57572275
1943,2017,5629917.35254349
1943,2018,5694159.12936424
1943,2019,5758400.90618498
1943,2020,5822642.68300572
2002,2000,4682473.5023719
2002,2001,4714355.54731321
2002,2002,4746237.59225451
2002,2003,4778119.63719582
2002,2004,4810001.68213713
2002,2005,4841883.72707843
2002,2006,4902088.51601531
2002,2007,4962293.3049522
2002,2008,5022498.09388908
2002,2009,5082702.88282596
2002,2010,5142907.67176284
2002,2011,5214612.89719068
2002,2012,5286318.12261851
2002,2013,5358023.34804634
2002,2014,5429728.57347418
2002,2015,5501433.79890201
2002,2016,5565675.57572275
2002,2017,5629917.35254349
2002,2018,5694159.12936424
2002,2019,5758400.90618498
2002,2020,5822642.68300572
2003,2000,4682473.5023719
2003,2001,4714355.54731321
2003,2002,4746237.59225451
2003,2003,4778119.63719582
2003,2004,4810001.68213713
2003,2005,4841883.72707843
2003,2006,4902088.51601531
2003,2007,4962293.3049522
2003,2008,5022498.09388908
2003,2009,5082702.88282596
2003,2010,5142907.67176284
2003,2011,5214612.89719068
2003,2012,5286318.12261851
2003,2013,5358023.34804634
2003,2014,5429728.57347418
2003,2015,5501433.79890201
2003,2016,5565675.57572275
2003,2017,5629917.35254349
2003,2018,5694159.12936424
2003,2019,5758400.90618498
2003,2020,5822642.68300572
2004,2000,4682473.5023719
2004,2001,4714355.54731321
2004,2002,4746237.59225451
2004,2003,4778119.63719582
2004,2004,4810001.68213713
2004,2005,4841883.72707843
2004,2006,4902088.51601531
2004,2007,4962293.3049522
2004,2008,5022498.09388908
2004,2009,5082702.88282596
2004,2010,5142907.67176284
2004,2011,5214612.89719068
2004,2012,5286318.12261851
2004,2013,5358023.34804634
2004,2014,5429728.57347418
2004,2015,5501433.79890201
2004,2016,5565675.57572275
2004,2017,5629917.35254349
2004,2018,5694159.12936424
2004,2019,5758400.90618498
2004,2020,5822642.68300572
2012,2000,4682473.5023719
2012,2001,4714355.54731321
2012,2002,4746237.59225451
2012,2003,4778119.63719582
2012,2004,4810001.68213713
2012,2005,4841883.72707843
2012,2006,4902088.51601531
2012,2007,4962293.3049522
2012,2008,5022498.09388908
2012,2009,5082702.88282596
2012,2010,5142907.67176284
2012,2011,5214612.89719068
2012,2012,5286318.12261851
2012,2013,5358023.34804634
2012,2014,5429728.57347418
2012,2015,5501433.79890201
2012,2016,5565675.57572275
2012,2017,5629917.35254349
2012,2018,5694159.12936424
2012,2019,5758400.90618498
2012,2020,5822642.68300572
2014,2000,4682473.5023719
2014,2001,4714355.54731321
2014,2002,4746237.59225451
2014,2003,4778119.63719582
2014,2004,4810001.68213713
2014,2005,4841883.72707843
2014,2006,4902088.51601531
2014,2007,4962293.3049522
2014,2008,5022498.09388908
2014,2009,5082702.88282596
2014,2010,5142907.67176284
2014,2011,5214612.89719068
2014,2012,5286318.12261851
2014,2013,5358023.34804634
2014,2014,5429728.57347418
2014,2015,5501433.79890201
2014,2016,5565675.57572275
2014,2017,5629917.35254349
2014,2018,5694159.12936424
2014,2019,5758400.90618498
2014,2020,5822642.68300572
2015,2000,4682473.5023719
2015,2001,4714355.54731321
2015,2002,4746237.59225451
2015,2003,4778119.63719582
2015,2004,4810001.68213713
2015,2005,4841883.72707843
2015,2006,4902088.51601531
2015,2007,4962293.3049522
2015,2008,5022498.09388908
2015,2009,5082702.88282596
2015,2010,5142907.67176284
2015,2011,5214612.89719068
2015,2012,5286318.12261851
2015,2013,5358023.34804634
2015,2014,5429728.57347418
2015,2015,5501433.79890201
2015,2016,5565675.57572275
2015,2017,5629917.35254349
2015,2018,5694159.12936424
2015,2019,5758400.90618498
2015,2020,5822642.68300572
2017,2000,4682473.5023719
2017,2001,4714355.54731321
2017,2002,4746237.59225451
2017,2003,4778119.63719582
2017,2004,4810001.68213713
2017,2005,4841883.72707843
2017,2006,4902088.51601531
2017,2007,4962293.3049522
2017,2008,5022498.09388908
2017,2009,5082702.88282596
2017,2010,5142907.67176284
2017,2011,5214612.89719068
2017,2012,5286318.12261851
2017,2013,5358023.34804634
2017,2014,5429728.57347418
2017,2015,5501433.79890201
2017,2016,5565675.57572275
2017,2017,5629917.35254349
2017,2018,5694159.12936424
2017,2019,5758400.90618498
2017,2020,5822642.68300572
2018,2000,4682473.5023719
2018,2001,4714355.54731321
2018,2002,4746237.59225451
2018,2003,4778119.63719582
2018,2004,4810001.68213713
2018,2005,4841883.72707843
2018,2006,4902088.51601531
2018,2007,4962293.3049522
2018,2008,5022498.09388908
2018,2009,5082702.88282596
2018,2010,5142907.67176284
2018,2011,5214612.89719068
2018,2012,5286318.12261851
2018,2013,5358023.34804634
2018,2014,5429728.57347418
2018,2015,5501433.79890201
2018,2016,5565675.57572275
2018,2017,5629917.35254349
2018,2018,5694159.12936424
2018,2019,5758400.90618498
2018,2020,5822642.68300572
2019,2000,4682473.5023719
2019,2001,4714355.54731321
2019,2002,4746237.59225451
2019,2003,4778119.63719582
2019,2004,4810001.68213713
2019,2005,4841883.72707843
2019,2006,4902088.51601531
2019,2007,4962293.3049522
2019,2008,5022498.09388908
2019,2009,5082702.88282596
2019,2010,5142907.67176284
2019,2011,5214612.89719068
2019,2012,5286318.12261851
2019,2013,5358023.34804634
2019,2014,5429728.57347418
2019,2015,5501433.79890201
2019,2016,5565675.57572275
2019,2017,5629917.35254349
2019,2018,5694159.12936424
2019,2019,5758400.90618498
2019,2020,5822642.68300572
2020,2000,4682473.5023719
2020,2001,4714355.54731321
2020,2002,4746237.59225451
2020,2003,4778119.63719582
2020,2004,4810001.68213713
2020,2005,4841883.72707843
2020,2006,4902088.51601531
2020,2007,4962293.3049522
2020,2008,5022498.09388908
2020,2009,5082702.88282596
2020,2010,5142907.67176284
2020,2011,5214612.89719068
2020,2012,5286318.12261851
2020,2013,5358023.34804634
2020,2014,5429728.57347418
2020,2015,5501433.79890201
2020,2016,5565675.57572275
2020,2017,5629917.35254349
2020,2018,5694159.12936424
2020,2019,5758400.90618498
2020,2020,5822642.68300572
2022,2000,4682473.5023719
2022,2001,4714355.54731321
2022,2002,4746237.59225451
2022,2003,4778119.63719582
2022,2004,4810001.68213713
2022,2005,4841883.72707843
2022,2006,4902088.51601531
2022,2007,4962293.3049522
2022,2008,5022498.09388908
2022,2009,5082702.88282596
2022,2010,5142907.67176284
2022,2011,5214612.89719068
2022,2012,5286318.12261851
2022,2013,5358023.34804634
2022,2014,5429728.57347418
2022,2015,5501433.79890201
2022,2016,5565675.57572275
2022,2017,5629917.35254349
2022,2018,5694159.12936424
2022,2019,5758400.90618498
2022,2020,5822642.68300572
2023,2000,4682473.5023719
2023,2001,4714355.54731321
2023,2002,4746237.59225451
2023,2003,4778119.63719582
2023,2004,4810001.68213713
2023,2005,4841883.72707843
2023,2006,4902088.51601531
2023,2007,4962293.3049522
2023,2008,5022498.09388908
2023,2009,5082702.88282596
2023,2010,5142907.67176284
2023,2011,5214612.89719068
2023,2012,5286318.12261851
2023,2013,5358023.34804634
2023,2014,5429728.57347418
2023,2015,5501433.79890201
2023,2016,5565675.57572275
2023,2017,5629917.35254349
2023,2018,5694159.12936424
2023,2019,5758400.90618498
2023,2020,5822642.68300572
2024,2000,4682473.5023719
2024,2001,4714355.54731321
2024,2002,4746237.59225451
2024,2003,4778119.63719582
2024,2004,4810001.68213713
2024,2005,4841883.72707843
2024,2006,4902088.51601531
2024,2007,4962293.3049522
2024,2008,5022498.09388908
2024,2009,5082702.88282596
2024,2010,5142907.67176284
2024,2011,5214612.89719068
2024,2012,5286318.12261851
2024,2013,5358023.34804634
2024,2014,5429728.57347418
2024,2015,5501433.79890201
2024,2016,5565675.57572275
2024,2017,5629917.35254349
2024,2018,5694159.12936424
2024,2019,5758400.90618498
2024,2020,5822642.68300572
2025,2000,4682473.5023719
2025,2001,4714355.54731321
2025,2002,4746237.59225451
2025,2003,4778119.63719582
2025,2004,4810001.68213713
2025,2005,4841883.72707843
2025,2006,4902088.51601531
2025,2007,4962293.3049522
2025,2008,5022498.09388908
2025,2009,5082702.88282596
2025,2010,5142907.67176284
2025,2011,5214612.89719068
2025,2012,5286318.12261851
2025,2013,5358023.34804634
2025,2014,5429728.57347418
2025,2015,5501433.79890201
2025,2016,5565675.57572275
2025,2017,5629917.35254349
2025,2018,5694159.12936424
2025,2019,5758400.90618498
2025,2020,5822642.68300572
2027,2000,4682473.5023719
2027,2001,4714355.54731321
2027,2002,4746237.59225451
2027,2003,4778119.63719582
2027,2004,4810001.68213713
2027,2005,4841883.72707843
2027,2006,4902088.51601531
2027,2007,4962293.3049522
2027,2008,5022498.09388908
2027,2009,5082702.88282596
2027,2010,5142907.67176284
2027,2011,5214612.89719068
2027,2012,5286318.12261851
2027,2013,5358023.34804634
2027,2014,5429728.57347418
2027,2015,5501433.79890201
2027,2016,5565675.57572275
2027,2017,5629917.35254349
2027,2018,5694159.12936424
2027,2019,5758400.90618498
2027,2020,5822642.68300572
2028,2000,4682473.5023719
2028,2001,4714355.54731321
2028,2002,4746237.59225451
2028,2003,4778119.63719582
2028,2004,4810001.68213713
2028,2005,4841883.72707843
2028,2006,4902088.51601531
2028,2007,4962293.3049522
2028,2008,5022498.09388908
2028,2009,5082702.88282596
2028,2010,5142907.67176284
2028,2011,5214612.89719068
2028,2012,5286318.12261851
2028,2013,5358023.34804634
2028,2014,5429728.57347418
2028,2015,5501433.79890201
2028,2016,5565675.57572275
2028,2017,5629917.35254349
2028,2018,5694159.12936424
2028,2019,5758400.90618498
2028,2020,5822642.68300572
2030,2000,4682473.5023719
2030,2001,4714355.54731321
2030,2002,4746237.59225451
2030,2003,4778119.63719582
2030,2004,4810001.68213713
2030,2005,4841883.72707843
2030,2006,4902088.51601531
2030,2007,4962293.3049522
2030,2008,5022498.09388908
2030,2009,5082702.88282596
2030,2010,5142907.67176284
2030,2011,5214612.89719068
2030,2012,5286318.12261851
2030,2013,5358023.34804634
2030,2014,5429728.57347418
2030,2015,5501433.79890201
2030,2016,5565675.57572275
2030,2017,5629917.35254349
2030,2018,5694159.12936424
2030,2019,5758400.90618498
2030,2020,5822642.68300572
